id,name,reference,term,platform,segment,variable,value,absolute,weight,timestamp
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,Global,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,Global,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,Global,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,US,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,US,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,US,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,GB,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,GB,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,GB,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,AU,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,AU,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,AU,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,CA,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,CA,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,CA,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,DE,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,DE,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,DE,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,FR,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,FR,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,FR,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,IN,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,IN,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,IN,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,JP,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,JP,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,JP,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,IT,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,IT,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,IT,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,ES,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,ES,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,ES,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,MX,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,MX,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,MX,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
